"Date","Americas_chge","Americas_7d_ave","Europe_chge","Europe_7d_ave","Asia_chge","Asia_7d_ave","Africa_chge","Africa_7d_ave","Oceania_chge","Oceania_7d_ave","World_chge","World_7d_ave"
2020-12-11,339769,300141.571428571,231133,199057.142857143,114463,230409.285714286,19081,15666,50,18.8571428571429,704497,745297.857142857
2020-12-12,304854,300271.142857143,201107,199260,110739,228541.428571429,18133,16156.1428571429,9,18.8571428571429,634850,744253.142857143
2020-12-13,245658,300618.571428571,168862,200219.142857143,100079,225711.714285714,16222,16550.2857142857,14,19.7142857142857,530838,743122.285714286
2020-12-14,260922,302315.285714286,158486,201211.571428571,94646,223691.714285714,11318,16648.8571428571,11,18.2857142857143,525387,743889.142857143
2020-12-15,297154,300068,213156,203296.428571429,107872,222130.714285714,18002,17326.5714285714,20,18,636206,742843.142857143
2020-12-16,364232,306435.857142857,241221,207380,107029,220533,21225,17587.8571428571,12,18.7142857142857,733726,751959.571428571
2020-12-17,362744,310761.857142857,254399,209766.285714286,101861,105241.285714286,20508,17784.1428571429,62,25.4285714285714,739582,643583.714285714
2020-12-18,356164,313104,244084,211616.428571429,100859,103297.857142857,19320,17818.2857142857,33,23,720462,645864.428571429
2020-12-19,291641,311216.428571429,201408,211659.428571429,96892,101319.714285714,21260,18265,48,28.5714285714286,611253,642493.428571429
2020-12-20,257733,312941.428571429,169759,211787.571428571,87517,99525.1428571429,18426,18579.8571428571,35,31.5714285714286,533473,642869.857142857
2020-12-21,265909,313653.857142857,186761,215826.857142857,79824,97407.7142857143,16781,19360.2857142857,22,33.1428571428571,549297,646285.571428571
2020-12-22,304247,314667.142857143,236518,219164.285714286,89481,94780.4285714286,19986,19643.7142857143,25,33.8571428571429,650261,648293.428571429
2020-12-23,331266,309957.714285714,247131,220008.571428571,90965,92485.5714285714,25729,20287.1428571429,25,35.7142857142857,695122,642778.571428571
2020-12-24,301028,301141.142857143,249434,219299.285714286,89103,90663,27044,21220.8571428571,31,31.2857142857143,666640,632358.285714286
2020-12-25,173243,275009.571428571,180469,210211.428571429,86026,88544,25785,22144.4285714286,23,29.8571428571429,465550,595942.285714286
2020-12-26,275649,272725,139725,201399.571428571,75817,85533.2857142857,21381,22161.7142857143,27,26.8571428571429,512602,581849.285714286
2020-12-27,212717,266294.142857143,135144,196454.571428571,71886,83300.2857142857,18675,22197.2857142857,29,26,438453,568275
2020-12-28,238447,262371,171874,194327.857142857,70764,82006,15211,21973,19,25.5714285714286,496323,560707.285714286
2020-12-29,317865,264316.428571429,243752,195361.285714286,82646,81029.5714285714,20128,21993.2857142857,35,27,664428,562731.142857143
2020-12-30,351027,267139.428571429,295302,202242.857142857,84247,80069.8571428571,30617,22691.5714285714,35,28.4285714285714,761230,572175.142857143
2020-12-31,359977,275560.714285714,269948,205173.428571429,65273,76665.5714285714,29789,23083.7142857143,20,26.8571428571429,725009,580513.571428571
2021-01-01,219631,282187.571428571,208756,209214.428571429,76885,75359.7142857143,27708,23358.4285714286,35,28.5714285714286,533018,590151.857142857
2021-01-02,354039,293386.142857143,158864,211948.571428571,90488,77455.5714285714,22919,23578.1428571429,43,30.8571428571429,626359,606402.857142857
2021-01-03,273192,302025.428571429,167513,216572.714285714,70058,77194.4285714286,21990,24051.7142857143,39,32.2857142857143,532796,619880.428571429
2021-01-04,255090,304403,203099,221033.428571429,74116,77673.2857142857,21792,24991.8571428571,18,32.1428571428571,554118,628136.857142857
2021-01-05,355079,309719.285714286,275122,225514.857142857,83049,77730.8571428571,26847,25951.7142857143,23,30.4285714285714,740122,638950.285714286
2021-01-06,390499,315358.142857143,269019,221760.142857143,88048,78273.8571428571,35792,26691,12,27.1428571428571,783372,642113.428571429
2021-01-07,437035,326366.428571429,320328,228957.285714286,88044,81526.8571428571,35402,27492.8571428571,25,27.8571428571429,880837,664374.571428571
2021-01-08,424449,355626.142857143,274380,238332.142857143,67894,80242.4285714286,36473,28745,23,26.1428571428571,803222,702975.142857143
2021-01-09,393173,361216.714285714,227380,248120.142857143,105295,82357.7142857143,35099,30485,44,26.2857142857143,760994,722208.714285714
2021-01-10,298093,364774,182595,250274.714285714,76817,83323.2857142857,31607,31858.8571428571,22,23.8571428571429,589134,730257
2021-01-11,304722,371864.285714286,212483,251615.285714286,74658,83400.7142857143,28033,32750.4285714286,28,25.2857142857143,619930,739658.714285714
2021-01-12,360176,372592.428571429,236938,246160.428571429,82236,83284.5714285714,26128,32647.7142857143,26,25.7142857142857,705508,734713.857142857
2021-01-13,364614,368894.571428571,262589,245241.857142857,87164,83158.2857142857,33997,32391.2857142857,20,26.8571428571429,748388,729716.142857143
2021-01-14,377180,360343.857142857,257236,236228.714285714,86556,82945.7142857143,34228,32223.5714285714,28,27.2857142857143,755228,711772
2021-01-15,407148,357872.285714286,245371,232084.571428571,83072,85114,31575,31523.8571428571,20,26.8571428571429,767187,706624.142857143
2021-01-16,340608,350363,185002,226030.571428571,85927,82347.1428571429,27568,30448,31,25,639144,689217
2021-01-17,271523,346567.285714286,155764,222197.571428571,75333,82135.1428571429,26569,29728.2857142857,19,24.5714285714286,529212,680656.714285714
2021-01-18,218708,334279.571428571,209158,221722.571428571,64707,80713.5714285714,22476,28934.4285714286,10,22,515066,665676.142857143
2021-01-19,307652,326776.142857143,202434,216793.428571429,74910,79667,23410,28546.1428571429,14,20.2857142857143,608426,651807.285714286
2021-01-20,334628,322492.428571429,248050,214716.428571429,81910,78916.4285714286,28337,27737.5714285714,10,18.8571428571429,692937,643885.714285714
2021-01-21,327014,315325.857142857,224925,210100.571428571,76492,77478.7142857143,27865,26828.5714285714,15,17,656323,629756.428571429
2021-01-22,327205,303905.428571429,229892,207889.285714286,75780,76437,26179,26057.7142857143,5,14.8571428571429,659061,614309.857142857
2021-01-23,298196,297846.571428571,169298,205645.857142857,73306,74634,27308,26020.5714285714,13,12.2857142857143,568124,604164.142857143
2021-01-24,218984,290341,139500,203322.428571429,67029,73447.7142857143,20120,25099.2857142857,16,11.8571428571429,445654,592227.285714286
2021-01-25,226457,291448,194342,201205.857142857,59841,72752.5714285714,16695,24273.4285714286,5,11.1428571428571,497340,589695
2021-01-26,283321,287972.142857143,178969,197853.714285714,75323,72811.5714285714,18598,23586,26,12.8571428571429,556238,582239.571428571
2021-01-27,281134,280330.142857143,216283,193315.571428571,80101,72553.1428571429,20827,22513.1428571429,13,13.2857142857143,598361,568728.714285714
2021-01-28,300067,276480.571428571,210323,191229.571428571,83068,73492.5714285714,20780,21501,11,12.7142857142857,614251,562718.428571429
2021-01-29,290421,271225.714285714,203879,187513.428571429,76912,73654.2857142857,19222,20507.1428571429,5,12.7142857142857,590443,552915.857142857
2021-01-30,267287,266810.142857143,155788,185583.428571429,74377,73807.2857142857,17862,19157.7142857143,6,11.7142857142857,515330,545373.857142857
2021-01-31,182698,261626.428571429,115587,182167.285714286,67593,73887.8571428571,15752,18533.7142857143,7,10.4285714285714,381639,536228.857142857
2021-02-01,197467,257485,170585,178773.428571429,65986,74765.7142857143,12711,17964.5714285714,24,13.1428571428571,446774,529005.142857143
2021-02-02,214357,247633,159357,175971.714285714,69412,73921.2857142857,14821,17425,7,10.4285714285714,457957,514965
2021-02-03,243838,242305,186177,171670.857142857,76487,73405,15462,16658.5714285714,15,10.7142857142857,521981,504053.571428571
2021-02-04,218253,230617.285714286,159201,164367.714285714,72971,71962.5714285714,16474,16043.4285714286,6,10,466907,483004.428571429
2021-02-05,253886,225398,196711,163343.714285714,68890,70816.5714285714,15907,15569.8571428571,30,13.5714285714286,535428,475145.142857143
2021-02-06,158150,209807,130590,159744,69831,70167.1428571429,13545,14953.1428571429,8,13.8571428571429,372125,454687.285714286
2021-02-07,211248,213885.571428571,108925,158792.285714286,66168,69963.5714285714,11724,14377.7142857143,10,14.2857142857143,398078,457035.714285714
2021-02-08,119070,202686,125867,152404,59532,69041.5714285714,11413,14192.2857142857,10,12.2857142857143,315893,438338.428571429
2021-02-09,219474,203417,129095,148080.857142857,68095,68853.4285714286,11351,13696.5714285714,13,13.1428571428571,428033,434063.571428571
2021-02-10,195296,196482.428571429,156152,143791.571428571,71164,68093,13118,13361.7142857143,9,12.2857142857143,435741,421743.571428571
2021-02-11,209731,195265,154749,143155.571428571,65090,66967.1428571429,11870,12704,24,14.8571428571429,441465,418109
2021-02-12,199662,187518.714285714,148190,136224,66907,66683.8571428571,13922,12420.4285714286,7,11.5714285714286,428689,402860.571428571
2021-02-13,178254,190390.714285714,120968,134849.428571429,63157,65730.4285714286,10914,12044.5714285714,8,11.5714285714286,373301,403028.571428571
2021-02-14,130886,178910.428571429,93833,132693.428571429,58798,64677.5714285714,10325,11844.7142857143,8,11.2857142857143,293850,388138.857142857
2021-02-15,111832,177876.428571429,101953,129277.142857143,59481,64670.2857142857,9893,11627.5714285714,7,10.8571428571429,283166,383463.571428571
2021-02-16,149123,167826.285714286,122990,128405,68830,64775.2857142857,10027,11438.4285714286,50,16.1428571428571,351020,372461.714285714
2021-02-17,165736,163603.428571429,147886,127224.142857143,69610,64553.2857142857,12317,11324,5,15.5714285714286,395555,366720.857142857
2021-02-18,168380,157696.142857143,154407,127175.285714286,66824,64801,13893,11613,10,13.5714285714286,403516,361299.571428571
2021-02-19,179202,154773.285714286,154955,128141.714285714,67338,64862.5714285714,11019,11198.2857142857,4,13.1428571428571,412519,358989.571428571
2021-02-20,169313,153496,128752,129253.714285714,62809,64812.8571428571,9559,11004.7142857143,21,15,370455,358583
2021-02-21,125457,152720.428571429,111870,131830.428571429,67588,66068.5714285714,9520,10889.7142857143,11,15.4285714285714,314446,361525.285714286
2021-02-22,108627,152262.571428571,103315,132025,67380,67197,9017,10764.5714285714,99,28.5714285714286,288438,362278.428571429
2021-02-23,172649,155623.428571429,134527,133673.142857143,73878,67918.1428571429,7740,10437.8571428571,59,29.8571428571429,388853,367683.142857143
2021-02-24,185978,158515.142857143,171819,137092.142857143,76566,68911.8571428571,10529,10182.4285714286,40,34.8571428571429,444936,374737.571428571
2021-02-25,189023,161464.142857143,169900,139305.428571429,76177,70248,12271,9950.71428571429,102,48,447478,381017.857142857
2021-02-26,191491,163219.714285714,165259,140777.428571429,75175,71367.5714285714,11103,9962.71428571429,11,49,443039,385377.857142857
2021-02-27,165787,162716,145279,143138.428571429,70274,72434,7831,9715.85714285714,56,54,389230,388060
2021-02-28,107868,160203.285714286,117945,144006.285714286,68271,72531.5714285714,9414,9700.71428571429,10,53.8571428571429,303509,386497.571428571
2021-03-01,126229,162717.857142857,101390,143731.285714286,69310,72807.2857142857,8833,9674.42857142857,102,54.2857142857143,305864,388987
2021-03-02,157689,160580.714285714,68041,134233.285714286,76838,73230.1428571429,7708,9669.85714285714,12,47.5714285714286,310288,377763.428571429
2021-03-03,174075,158880.285714286,175104,134702.571428571,81032,73868.1428571429,10908,9724,20,44.7142857142857,441142,377221.428571429
2021-03-04,184127,158180.857142857,175061,135439.857142857,81463,74623.2857142857,12382,9739.85714285714,14,32.1428571428571,453049,378017.285714286
2021-03-05,182042,156831,174983,136829,81316,75500.5714285714,8569,9377.85714285714,144,51.1428571428571,447054,378590.857142857
2021-03-06,168363,157199,155086,138230,77118,76478.2857142857,9953,9681,6,44,410533,381634.142857143
2021-03-07,153188,163673.285714286,128199,139694.857142857,78419,77928,8395,9535.42857142857,109,58.1428571428571,368312,390891.714285714
2021-03-08,108535,161145.571428571,101162,139662.285714286,79631,79402.4285714286,9277,9598.85714285714,111,59.4285714285714,298723,389871.571428571
2021-03-09,171805,163162.142857143,151322,151559.571428571,83623,80371.7142857143,7829,9616.14285714286,85,69.8571428571429,414665,404782.571428571
2021-03-10,172837,162985.285714286,193655,154209.714285714,90143,81673.2857142857,10421,9546.57142857143,22,70.1428571428571,467079,408487.857142857
2021-03-11,183846,162945.142857143,185346,155679,92282,83218.8571428571,15331,9967.85714285714,91,81.1428571428571,476896,411894.571428571
2021-03-12,193905,164639.857142857,191390,158022.857142857,94188,85057.7142857143,9824,10147.1428571429,15,62.7142857142857,489328,417933.714285714
2021-03-13,171541,165093.857142857,183242,162045.142857143,89018,86757.7142857143,10309,10198,6,62.7142857142857,454116,424159.857142857
2021-03-14,113555,159432,146721,164691.142857143,91072,88565.2857142857,8662,10236.1428571429,374,100.571428571429,360385,423027.428571429
2021-03-15,124414,161700.428571429,121954,167661.428571429,94011,90619.5714285714,8412,10112.5714285714,105,99.7142857142857,348901,430195.714285714
2021-03-16,175353,162207.285714286,185844,172593.142857143,102732,93349.4285714286,8983,10277.4285714286,101,102,473013,438531.142857143
2021-03-17,205077,166813,207213,174530,115862,97023.5714285714,11121,10377.4285714286,12,100.571428571429,539285,448846.285714286
2021-03-18,190432,167753.857142857,231193,181079.571428571,120602,101069.285714286,11332,9806.14285714286,156,109.857142857143,553723,459821.571428571
2021-03-19,211461,170261.857142857,215346,184501.857142857,122017,105044.857142857,12661,10211.4285714286,188,134.571428571429,561679,470157.428571429
2021-03-20,175109,170771.571428571,193978,186035.571428571,120088,109483.428571429,9204,10053.5714285714,440,196.571428571429,498820,476543.714285714
2021-03-21,127593,172777,160930,188065.428571429,125678,114427.142857143,9094,10115.2857142857,19,145.857142857143,423315,485533.714285714
2021-03-22,134271,174185.142857143,151637,192305.857142857,121047,118289.428571429,9587,10283.1428571429,279,170.714285714286,416821,495236.571428571
2021-03-23,191230,176453.285714286,179363,191380,134648,122848.857142857,8586,10226.4285714286,417,215.857142857143,514245,501126.857142857
2021-03-24,219464,178508.571428571,255899,198335.142857143,146955,127290.714285714,10895,10194.1428571429,366,266.428571428571,633581,514597.714285714
2021-03-25,230867,184285,252658,201401.571428571,155320,132250.428571429,12490,10359.5714285714,12,245.857142857143,651350,528544.428571429
2021-03-26,226737,186467.285714286,238758,204746.142857143,156745,137211.571428571,18544,11200,566,299.857142857143,641351,539926.142857143
2021-03-27,204008,190595.714285714,218164,208201.285714286,152930,141903.285714286,9475,11238.7142857143,8,238.142857142857,584592,552179.285714286
2021-03-28,134331,191558.285714286,162749,208461.142857143,163324,147281.285714286,9000,11225.2857142857,552,314.285714285714,469958,558842.571428571
2021-03-29,156431,194724,138897,206641.142857143,153182,151872,9707,11242.4285714286,187,301.142857142857,458405,564783.142857143
2021-03-30,192163,194857.285714286,204406,210218.714285714,161660,155730.857142857,9762,11410.4285714286,281,281.714285714286,568273,572501.428571429
2021-03-31,230724,196465.857142857,255551,210169,183778,160991.285714286,12752,11675.7142857143,394,285.714285714286,683205,579590.571428571
2021-04-01,240228,197803.142857143,250840,209909.285714286,198437,167150.857142857,22144,13054.8571428571,132,302.857142857143,711787,588224.428571429
2021-04-02,192936,192974.428571429,216127,206676.285714286,211124,174919.285714286,13178,12288.2857142857,371,275,633739,587137
2021-04-03,158782,186513.571428571,152608,197311.142857143,209115,182945.714285714,8781,12189.1428571429,151,295.428571428571,529443,579258.571428571
2021-04-04,119034,184328.285714286,198793,202460.285714286,225037,191761.857142857,9503,12261,434,278.571428571429,552803,591093.571428571
2021-04-05,162729,185228,107049,197910.571428571,210158,199901.285714286,9254,12196.2857142857,393,308,489584,595547.714285714
2021-04-06,217897,188904.285714286,130474,187348.857142857,246117,211966.571428571,9576,12169.7142857143,21,270.857142857143,604087,600664
2021-04-07,241729,190476.428571429,161655,173935.142857143,269030,224145.428571429,11674,12015.7142857143,258,251.428571428571,684346,600827
2021-04-08,259449,193222.285714286,282259,178423.571428571,281097,235954,16829,11256.4285714286,216,263.428571428571,839850,619121.714285714
2021-04-09,266843,203780.428571429,174875,172530.428571429,293765,247759.857142857,12541,11165.4285714286,17,212.857142857143,748045,635451.142857143
2021-04-10,219741,212488.857142857,145265,171481.428571429,289263,259209.571428571,9721,11299.7142857143,515,264.857142857143,664507,654746
2021-04-11,153862,217464.285714286,220787,174623.428571429,306284,270816.285714286,9684,11325.5714285714,123,220.428571428571,690741,674451.428571429
2021-04-12,175944,219352.142857143,126644,177422.714285714,303673,284175.571428571,10189,11459.1428571429,174,189.142857142857,616625,692600.142857143
2021-04-13,243428,222999.428571429,192574,186294.142857143,333409,296645.857142857,9910,11506.8571428571,242,220.714285714286,779567,717668.714285714
2021-04-14,233683,221850,211783,193455.285714286,357450,309277.285714286,13920,11827.7142857143,184,210.142857142857,817025,736622.857142857
2021-04-15,231224,217817.857142857,200313,181748.714285714,372297,322305.857142857,12707,11238.8571428571,219,210.571428571429,816761,733324.428571429
2021-04-16,259235,216731,194041,184486.714285714,389377,335964.714285714,12029,11165.7142857143,171,232.571428571429,854855,748583
2021-04-17,206789,214880.714285714,157294,186205.142857143,410566,353293.714285714,13363,11686,28,163,788042,766230.857142857
2021-04-18,148305,214086.857142857,111831,170640,415624,368913.714285714,9324,11634.5714285714,410,204,685495,765481.428571429
2021-04-19,174294,213851.142857143,109542,168196.857142857,400592,382759.285714286,8753,11429.4285714286,238,213.142857142857,693422,776452.428571429
2021-04-20,218472,210286,176294,165871.142857143,449519,399346.428571429,10111,11458.1428571429,27,182.428571428571,854425,787146.428571429
2021-04-21,219630,208278.428571429,186035,162192.857142857,472418,415770.428571429,11867,11164.8571428571,21,159.142857142857,889975,797567.857142857
2021-04-22,214099,205832,188967,160572,483668,431680.571428571,12579,11146.5714285714,438,190.428571428571,899755,809424.142857143
2021-04-23,232593,202026,170907,157267.142857143,488124,445787.285714286,12104,11157.2857142857,15,168.142857142857,903747,816408.714285714
2021-04-24,203345,201534,132830,153772.285714286,474329,454896.285714286,10153,10698.7142857143,276,203.571428571429,820940,821108.428571429
2021-04-25,130540,198996.142857143,108343,153274,473844,463213.428571429,9537,10729.1428571429,89,157.714285714286,722356,826374.285714286
2021-04-26,143861,194648.571428571,90301,150525.285714286,441599,469071.571428571,6797,10449.7142857143,222,155.428571428571,682784,824854.571428571
2021-04-27,195033,191300.142857143,149115,146642.571428571,490761,474963.285714286,9516,10364.7142857143,39,157.142857142857,844470,823432.428571429
2021-04-28,227880,192478.714285714,160957,143060,507516,479977.285714286,9524,10030,109,169.714285714286,905992,825720.571428571
2021-04-29,210683,191990.714285714,155318,138253,515885,484579.714285714,15599,10461.4285714286,112,123.142857142857,897602,825413
2021-04-30,219176,190074,131930,132684.857142857,518368,488900.285714286,9519,10092.1428571429,14,123,879014,821879.714285714
2021-05-01,176774,186278.142857143,113962,129989.428571429,497948,492274.428571429,7849,9763,142,103.857142857143,796679,818413.857142857
2021-05-02,121161,184938.285714286,69195,124396.857142857,477833,492844.285714286,6049,9264.71428571429,105,106.142857142857,674348,811555.571428571
2021-05-03,139858,184366.428571429,74326,122114.714285714,460072,495483.285714286,7255,9330.14285714286,71,84.5714285714286,681590,811385
2021-05-04,191724,183893.714285714,121050,118105.428571429,487441,495009,7181,8996.57142857143,32,83.5714285714286,807436,806094.428571429
2021-05-05,188835,178315.857142857,124512,112899,518567,496587.714285714,9276,8961.14285714286,27,71.8571428571429,841224,796841.857142857
2021-05-06,205154,177526,126068,108720.428571429,525576,497972.142857143,12790,8559.85714285714,371,108.857142857143,869972,792894.714285714
2021-05-07,199237,174677.571428571,117990,106729,505415,496121.714285714,8898,8471.14285714286,13,108.714285714286,831558,786115.285714286
2021-05-08,185145,175873.428571429,96218,104194.142857143,499140,496292,6007,8208,31,92.8571428571429,786546,784667.714285714
2021-05-09,116119,175153.142857143,59527,102813,456376,493226.714285714,9502,8701.28571428571,14,79.8571428571429,641539,779980.714285714
2021-05-10,124712,172989.428571429,68823,102026.857142857,419372,487412.428571429,8543,8885.28571428571,464,136,621929,771457.714285714
2021-05-11,179361,171223.285714286,107827,100137.857142857,443781,481175.285714286,7067,8869,426,192.285714285714,738473,761605.857142857
2021-05-12,199745,172781.857142857,97916,96338.4285714286,453031,471813,8863,8810,523,263.142857142857,760099,750016.571428571
2021-05-13,192237,170936.571428571,92831,91590.2857142857,430487,458228.857142857,9443,8331.85714285714,252,246.142857142857,725275,729345.571428571
2021-05-14,221099,174059.714285714,88986,87446.8571428571,399467,443093.428571429,8001,8203.71428571429,473,311.857142857143,718060,713131.571428571
